timestamp,time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power POM_5V_CPU,Power POM_5V_GPU,Power TOT,jetson_clocks,nvp model
2025-07-19 18:01:28,2025-07-19 18:01:28.565668,6:21:21.780000,4,3,4,1,0.1659464983065779,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,31.0,30.0,28.0,30.5,451,0,1638,OFF,MAXN
2025-07-19 18:01:29,2025-07-19 18:01:29.567403,6:21:22.780000,5,3,5,2,0.16591595068628678,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.0,31.5,30.0,28.0,30.75,451,0,1638,OFF,MAXN
2025-07-19 18:01:30,2025-07-19 18:01:30.568424,6:21:23.790000,4,4,4,2,0.1658233224183073,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.0,31.0,30.0,28.0,30.25,451,0,1640,OFF,MAXN
2025-07-19 18:01:31,2025-07-19 18:01:31.570221,6:21:24.790000,7,7,2,3,0.16585781166702304,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.0,31.0,30.0,28.0,30.5,451,0,1679,OFF,MAXN
2025-07-19 18:01:32,2025-07-19 18:01:32.571994,6:21:25.790000,4,5,6,3,0.16596916267001968,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.0,31.5,30.0,28.0,30.5,410,0,1638,OFF,MAXN
2025-07-19 18:01:33,2025-07-19 18:01:33.573751,6:21:26.790000,6,7,2,5,0.16597803133397515,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.0,31.0,30.0,28.0,30.5,451,0,1679,OFF,MAXN
2025-07-19 18:01:34,2025-07-19 18:01:34.575632,6:21:27.790000,4,3,9,77,0.17067152538063812,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,31.5,31.0,29.0,31.25,1255,0,2714,OFF,MAXN
2025-07-19 18:01:35,2025-07-19 18:01:35.576458,6:21:28.790000,15,14,14,100,0.1755049472363765,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,31.5,31.0,29.0,31.25,1257,0,2673,OFF,MAXN
2025-07-19 18:01:36,2025-07-19 18:01:36.578117,6:21:29.790000,29,29,31,100,0.18741950455701517,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,31.5,31.5,29.5,31.5,1415,0,2831,OFF,MAXN
2025-07-19 18:01:37,2025-07-19 18:01:37.579791,6:21:30.790000,3,3,3,100,0.19252489877405501,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,31.5,31.0,29.0,31.5,1097,0,2519,OFF,MAXN
2025-07-19 18:01:38,2025-07-19 18:01:38.580442,6:21:31.790000,3,3,2,100,0.19408282740890156,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,31.5,31.5,29.5,31.25,1296,0,2754,OFF,MAXN
2025-07-19 18:01:39,2025-07-19 18:01:39.582485,6:21:32.800000,9,10,7,7,0.19584769153604276,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,31.0,30.5,28.5,31.0,410,0,1638,OFF,MAXN
2025-07-19 18:01:40,2025-07-19 18:01:40.584457,6:21:33.800000,64,6,6,26,0.20006227772910962,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.5,30.0,28.5,31.5,1215,40,2795,OFF,MAXN
2025-07-19 18:01:41,2025-07-19 18:01:41.586172,6:21:34.800000,100,3,3,3,0.20015392058998294,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,31.0,29.0,31.0,1215,0,2795,OFF,MAXN
2025-07-19 18:01:42,2025-07-19 18:01:42.587874,6:21:35.800000,76,45,24,22,0.28734274134344495,0.0,0,0.0,0.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,33.5,31.0,30.0,31.5,2120,80,3611,OFF,MAXN
2025-07-19 18:01:43,2025-07-19 18:01:43.589583,6:21:36.800000,54,13,33,17,0.29568815412555466,0.0,0,0.0,20.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,30.0,29.5,31.0,1012,81,2831,OFF,MAXN
2025-07-19 18:01:44,2025-07-19 18:01:44.591330,6:21:37.800000,63,11,40,7,0.3236195185497961,0.0,0,0.0,33.1,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.5,30.5,29.0,31.0,1253,40,2871,OFF,MAXN
2025-07-19 18:01:45,2025-07-19 18:01:45.592866,6:21:38.800000,43,27,31,4,0.35461648448131616,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,30.0,29.5,30.75,1253,40,2952,OFF,MAXN
2025-07-19 18:01:46,2025-07-19 18:01:46.601166,6:21:39.800000,53,45,49,25,0.3871516709055596,0.0,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,38.5,32.0,30.5,29.5,30.75,1172,40,2952,OFF,MAXN
2025-07-19 18:01:47,2025-07-19 18:01:47.641183,6:21:40.800000,54,26,31,37,0.4277287647232139,4.532912889239259e-05,0,0.0,9.6,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.5,30.0,29.5,31.25,1690,80,3144,OFF,MAXN
2025-07-19 18:01:48,2025-07-19 18:01:48.643045,6:21:41.810000,39,41,33,21,0.46396415483110615,0.00012219156484036264,0,0.0,31.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,30.5,29.5,31.5,1213,40,3069,OFF,MAXN
2025-07-19 18:01:49,2025-07-19 18:01:49.644414,6:21:42.810000,26,16,39,53,0.49643134816502416,0.00031139140717382737,0,0.0,67.6,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,30.5,29.5,31.25,1294,40,2952,OFF,MAXN
2025-07-19 18:01:50,2025-07-19 18:01:50.646294,6:21:43.810000,23,62,38,19,0.5367877107908976,0.0006109578242018132,0,0.0,38.1,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.5,30.5,29.5,32.0,1647,40,3456,OFF,MAXN
2025-07-19 18:01:51,2025-07-19 18:01:51.648014,6:21:44.810000,64,47,12,22,0.5679315023812362,0.001547102877414269,0,0.0,46.5,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.5,30.5,29.5,31.25,1612,80,3185,OFF,MAXN
2025-07-19 18:01:52,2025-07-19 18:01:52.649838,6:21:45.810000,51,29,19,56,0.5963831617575327,0.004641308632242806,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.5,30.5,29.5,31.0,1251,40,3144,OFF,MAXN
2025-07-19 18:01:53,2025-07-19 18:01:53.651715,6:21:46.810000,17,49,74,19,0.6369099998127726,0.013226251478123768,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,30.5,31.0,1886,40,3456,OFF,MAXN
2025-07-19 18:01:54,2025-07-19 18:01:54.653540,6:21:47.810000,38,35,40,60,0.6620536475336738,0.022130469057942453,0,0.0,34.7,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,30.0,31.75,1647,40,3536,OFF,MAXN
2025-07-19 18:01:55,2025-07-19 18:01:55.688854,6:21:48.810000,61,36,64,50,0.6627463887293077,0.02452700039416634,0,0.0,13.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,31.5,30.5,29.5,31.0,770,40,2673,OFF,MAXN
2025-07-19 18:01:56,2025-07-19 18:01:56.690699,6:21:49.810000,53,19,21,34,0.6815587957931,0.02452700039416634,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,30.0,31.0,1012,40,2831,OFF,MAXN
2025-07-19 18:01:57,2025-07-19 18:01:57.692514,6:21:50.810000,35,19,39,28,0.7036831561407122,0.02452700039416634,0,0.0,26.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.5,30.5,30.0,31.25,1494,80,2988,OFF,MAXN
2025-07-19 18:01:58,2025-07-19 18:01:58.694930,6:21:51.820000,50,15,46,12,0.7265258782687185,0.024688608592826174,0,0.0,56.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,33.0,31.0,30.0,31.25,1851,80,3300,OFF,MAXN
2025-07-19 18:01:59,2025-07-19 18:01:59.696472,6:21:52.820000,28,46,54,16,0.734313550628739,0.02806661411115491,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,32.0,30.5,29.5,31.75,972,81,2754,OFF,MAXN
2025-07-19 18:02:00,2025-07-19 18:02:00.698127,6:21:53.820000,46,25,54,30,0.7415355993098208,0.029213638155301536,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,29.5,30.75,1012,80,2831,OFF,MAXN
2025-07-19 18:02:01,2025-07-19 18:02:01.700827,6:21:54.820000,62,29,29,42,0.7548080476227547,0.038864800945999214,0,0.0,2.3,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,29.5,31.25,650,40,2556,OFF,MAXN
2025-07-19 18:02:02,2025-07-19 18:02:02.702984,6:21:55.820000,74,40,57,15,0.7658455926189066,0.062049664958612534,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,40.0,32.0,31.0,30.0,31.5,972,40,2754,OFF,MAXN
2025-07-19 18:02:03,2025-07-19 18:02:03.754171,6:21:56.820000,55,37,44,15,0.7831483559960545,0.06980685849428458,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,29.5,32.25,609,40,2596,OFF,MAXN
2025-07-19 18:02:05,2025-07-19 18:02:05.224254,6:21:57.820000,33,48,54,33,0.7957546691052207,0.08226054394954671,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.0,31.5,31.0,30.0,31.0,852,40,2637,OFF,MAXN
2025-07-19 18:02:06,2025-07-19 18:02:06.227055,6:21:58.820000,70,36,40,57,0.7963124095273101,0.08380173433188806,0,0.0,20.4,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,33.0,31.0,29.5,31.0,1411,40,3144,OFF,MAXN
2025-07-19 18:02:07,2025-07-19 18:02:07.228866,6:21:59.820000,66,19,37,23,0.8095414999275726,0.08909932991722506,0,0.0,10.9,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.5,31.0,30.0,31.75,1728,40,3571,OFF,MAXN
2025-07-19 18:02:08,2025-07-19 18:02:08.234555,6:22:00.820000,55,36,36,63,0.822979496634342,0.10187426093811588,0,0.0,0.0,25500,OFF,OFF,OFF,OFF,OFF,OFF,0.0,39.5,32.0,30.5,30.0,32.0,1251,40,3185,OFF,MAXN
