Wall time,Step,Value
1753121003.5791273,9478,1.0272703170776367
1753121008.195452,9578,0.9612970948219299
1753121012.8394957,9678,0.9928145408630371
1753121017.4480512,9778,0.9850618243217468
1753121022.0659087,9878,0.9859682321548462
1753121026.6724098,9978,0.9741786122322083
1753121031.2855275,10078,1.0345258712768555
1753121035.9043047,10178,1.0464617013931274
1753121040.504788,10278,1.007484793663025
1753121045.1568842,10378,1.0122966766357422
1753121049.7764077,10478,1.0127102136611938
1753121054.3990204,10578,1.070120096206665
1753121059.0351899,10678,1.005525827407837
1753121063.684976,10778,1.040084719657898
1753121068.3067222,10878,1.0286937952041626
1753121071.2155375,10941,1.0117871761322021
1753121086.484842,11041,0.9773932099342346
1753121091.1106713,11141,0.9348292946815491
1753121095.7239017,11241,0.9550605416297913
1753121100.3601127,11341,0.9199705719947815
1753121105.0069118,11441,0.9620135426521301
1753121109.6412945,11541,0.993033766746521
1753121114.251912,11641,0.9427785277366638
1753121118.894781,11741,0.9762324094772339
1753121123.54022,11841,0.9666712284088135
1753121128.1934733,11941,1.012021541595459
1753121132.8172407,12041,0.9742052555084229
1753121137.4630427,12141,0.9781531095504761
1753121142.100697,12241,0.9634297490119934
1753121146.760688,12341,0.9967057108879089
1753121151.3906581,12441,0.9321920275688171
1753121154.285527,12504,0.9565639495849609
1753121169.6735601,12604,0.865057110786438
1753121174.2934613,12704,0.8823971748352051
1753121178.9096797,12804,0.904812216758728
1753121183.552747,12904,0.8997883200645447
1753121188.1726649,13004,0.9048880934715271
1753121192.79443,13104,0.9309927225112915
1753121197.4406853,13204,0.8729677200317383
1753121202.0866077,13304,0.9410150051116943
1753121206.6988134,13404,0.9045642614364624
1753121211.3395429,13504,0.9358031749725342
1753121215.9663322,13604,0.9323639869689941
1753121220.591596,13704,0.932865560054779
1753121225.2064512,13804,0.9609582424163818
1753121229.836912,13904,0.9222872853279114
1753121234.4616518,14004,0.9614866375923157
1753121237.3871553,14067,0.9550380110740662
1753121252.5142255,14167,0.8227591514587402
1753121257.1395617,14267,0.8386722803115845
1753121261.73822,14367,0.8157023787498474
1753121266.3795826,14467,0.848366916179657
1753121271.0156498,14567,0.8853691816329956
1753121275.6253211,14667,0.8702921867370605
1753121280.2662468,14767,0.8727720975875854
1753121284.8650038,14867,0.8935303092002869
1753121289.483105,14967,0.916699230670929
1753121294.131995,15067,0.8860813975334167
1753121298.759563,15167,0.8865728974342346
1753121303.4009697,15267,0.8866354823112488
1753121308.0029836,15367,0.9543002247810364
1753121312.6395597,15467,0.8993604779243469
1753121317.2517333,15567,0.9157989621162415
1753121320.1429532,15630,0.9338189363479614
1753121354.020684,15730,0.733096182346344
1753121358.630718,15830,0.7778733968734741
1753121363.259897,15930,0.813862681388855
1753121367.8895214,16030,0.8379749059677124
1753121372.5005245,16130,0.8344709277153015
1753121377.1363947,16230,0.8680955767631531
1753121381.7682114,16330,0.8405541181564331
1753121386.346418,16430,0.8852578997612
1753121390.967443,16530,0.8354438543319702
1753121395.6008863,16630,0.8586807250976562
1753121400.223301,16730,0.8387290835380554
1753121404.8518887,16830,0.8722372651100159
1753121409.4788895,16930,0.8896671533584595
1753121414.1236088,17030,0.8923284411430359
1753121418.750145,17130,0.8858273029327393
1753121421.6566572,17193,0.8946185111999512
1753121437.0882204,17293,0.7740792036056519
1753121441.6929283,17393,0.7812480330467224
1753121446.3061826,17493,0.8087741136550903
1753121450.9270072,17593,0.8041564226150513
1753121455.5792425,17693,0.8152904510498047
1753121460.1944284,17793,0.837249755859375
1753121464.8111129,17893,0.8091267347335815
1753121469.4426692,17993,0.820159375667572
1753121474.048874,18093,0.8144314289093018
1753121478.6680408,18193,0.8490277528762817
1753121483.2852473,18293,0.8498100638389587
1753121487.8815825,18393,0.8420282602310181
1753121492.508128,18493,0.8540778756141663
1753121497.1252627,18593,0.8853411078453064
1753121501.7675078,18693,0.904758870601654
1753121504.6548574,18756,0.8717784285545349
1753121520.0498226,18856,0.7680301666259766
1753121524.7182817,18956,0.7449961304664612
1753121529.3469048,19056,0.7591102719306946
1753121533.992505,19156,0.8024753332138062
1753121538.6249883,19256,0.7958675026893616
1753121543.238993,19356,0.780763566493988
1753121547.8894508,19456,0.7671264410018921
1753121552.5428607,19556,0.8376150131225586
1753121557.1420836,19656,0.7994000315666199
1753121561.7790577,19756,0.8442730903625488
1753121566.3877826,19856,0.8329740166664124
1753121570.9991748,19956,0.8351883292198181
1753121575.631469,20056,0.8620112538337708
1753121580.2658641,20156,0.8462677001953125
1753121584.9059236,20256,0.8563119769096375
1753121587.7920449,20319,0.8279597163200378
1753121602.9742174,20419,0.7229219079017639
1753121607.6304002,20519,0.7155265808105469
1753121612.2812526,20619,0.7415763139724731
1753121616.9002037,20719,0.746744692325592
1753121621.513335,20819,0.78685462474823
1753121626.1714401,20919,0.8006366491317749
1753121630.811496,21019,0.8113721013069153
1753121635.4128118,21119,0.8139615654945374
1753121640.0267339,21219,0.819418728351593
1753121644.6485577,21319,0.7849422693252563
1753121649.2640567,21419,0.7654037475585938
1753121653.9196446,21519,0.8402807712554932
1753121658.5557227,21619,0.8426424860954285
1753121663.2130687,21719,0.848669707775116
1753121667.849626,21819,0.8100054860115051
1753121670.7424371,21882,0.7943028807640076
1753121685.8981647,21982,0.6825506091117859
1753121690.5076542,22082,0.689802885055542
1753121695.0827663,22182,0.7282254099845886
1753121699.6830559,22282,0.751472532749176
1753121704.3003352,22382,0.7404658794403076
1753121708.9000719,22482,0.7662678360939026
1753121713.5198493,22582,0.7941806316375732
1753121718.1277537,22682,0.7894081473350525
1753121722.7466352,22782,0.7819894552230835
1753121727.3658226,22882,0.7586085200309753
1753121731.9768574,22982,0.8383473753929138
1753121736.594321,23082,0.8255510926246643
1753121741.2330465,23182,0.8162177801132202
1753121745.84257,23282,0.7521142363548279
1753121750.475051,23382,0.8188268542289734
1753121753.3749807,23445,0.8036215901374817
1753121787.735937,23545,0.5990883708000183
1753121792.367068,23645,0.631323516368866
1753121796.994994,23745,0.6691557765007019
1753121801.6000497,23845,0.7353950142860413
1753121806.2353294,23945,0.6414179801940918
1753121810.8643587,24045,0.7188329100608826
1753121815.489777,24145,0.732921838760376
1753121820.158026,24245,0.7445457577705383
1753121824.7671337,24345,0.7488207221031189
1753121829.3745923,24445,0.7719044089317322
1753121834.0206165,24545,0.7534044981002808
1753121838.6642387,24645,0.7571750283241272
1753121843.2801619,24745,0.7722054719924927
1753121847.9033668,24845,0.7950382828712463
1753121852.5154443,24945,0.8142595291137695
1753121855.4121103,25008,0.7809483408927917
1753121870.7491171,25108,0.6640066504478455
1753121875.3875463,25208,0.65651935338974
1753121880.007107,25308,0.6914966702461243
1753121884.6279428,25408,0.7001255750656128
1753121889.2353005,25508,0.733912467956543
1753121893.876759,25608,0.7638370990753174
1753121898.5127997,25708,0.7405030727386475
1753121903.163774,25808,0.775057315826416
1753121907.8013105,25908,0.757683515548706
1753121912.414767,26008,0.7323964238166809
1753121917.0262413,26108,0.805037260055542
1753121921.6300278,26208,0.8076594471931458
1753121926.2664547,26308,0.7707785964012146
1753121930.8777046,26408,0.7917711138725281
1753121935.4738884,26508,0.8181691765785217
1753121938.3659637,26571,0.7607329487800598
1753121953.6710393,26671,0.6432012319564819
1753121958.297903,26771,0.6516844034194946
1753121962.8910666,26871,0.6765690445899963
1753121967.5209453,26971,0.7593217492103577
1753121972.1325123,27071,0.6974688768386841
1753121976.7508702,27171,0.7352752089500427
1753121981.3473818,27271,0.6858637928962708
1753121985.9830942,27371,0.7204004526138306
1753121990.5831313,27471,0.764965832233429
1753121995.1960466,27571,0.7455529570579529
1753121999.8239076,27671,0.749289870262146
1753122004.457917,27771,0.7774834632873535
1753122009.089987,27871,0.758389413356781
1753122013.7411382,27971,0.7564003467559814
1753122018.378177,28071,0.7547663450241089
1753122021.2925775,28134,0.765662670135498
1753122036.1779568,28234,0.6659898161888123
1753122040.8231225,28334,0.6923137307167053
1753122045.4713492,28434,0.6674734354019165
1753122050.1051445,28534,0.6854009032249451
1753122054.7404375,28634,0.7221267819404602
1753122059.3525305,28734,0.727867841720581
1753122063.9842083,28834,0.7128963470458984
1753122068.6374676,28934,0.6968796849250793
1753122073.2753186,29034,0.771771252155304
1753122077.8959224,29134,0.768214762210846
1753122082.5298057,29234,0.7569693922996521
1753122087.1726565,29334,0.727439284324646
1753122091.8200264,29434,0.7862838506698608
1753122096.4579804,29534,0.7890001535415649
1753122101.087326,29634,0.7379229664802551
1753122104.0058208,29697,0.6968395709991455
1753122119.494188,29797,0.6355143189430237
1753122124.1297085,29897,0.6390001177787781
1753122128.7612522,29997,0.7037231922149658
1753122133.3978992,30097,0.6894189715385437
1753122138.02519,30197,0.7242059707641602
1753122142.6449127,30297,0.7476823925971985
1753122147.2733166,30397,0.6805074214935303
1753122151.9093003,30497,0.7160001397132874
1753122156.5401685,30597,0.7227878570556641
1753122161.1533716,30697,0.7330301403999329
1753122165.7864761,30797,0.780633270740509
1753122170.3999517,30897,0.7124050855636597
1753122175.0514011,30997,0.7877299785614014
1753122179.6799564,31097,0.8062949180603027
1753122184.3213599,31197,0.7539366483688354
1753122187.2247446,31260,0.7984723448753357
1753122219.610028,31360,0.5392252802848816
1753122224.2424674,31460,0.5749121308326721
1753122228.8513625,31560,0.6107553839683533
1753122233.480356,31660,0.5948602557182312
1753122238.1015048,31760,0.6166907548904419
1753122242.7417476,31860,0.677541196346283
1753122247.354961,31960,0.6462797522544861
1753122251.959818,32060,0.6822398900985718
1753122256.606965,32160,0.6792104244232178
1753122261.2211602,32260,0.6741219162940979
1753122265.879933,32360,0.7443000674247742
1753122270.5140405,32460,0.7425872087478638
1753122275.1324651,32560,0.7202525734901428
1753122279.748081,32660,0.7279142737388611
1753122284.3657146,32760,0.7560677528381348
1753122287.2805455,32823,0.7446509003639221
1753122302.520476,32923,0.5762064456939697
1753122307.1566403,33023,0.6729772686958313
1753122311.7890153,33123,0.6760098934173584
1753122316.435798,33223,0.6094409823417664
1753122321.0653024,33323,0.6313754320144653
1753122325.6967647,33423,0.6424103379249573
1753122330.3162322,33523,0.6683948636054993
1753122334.9411635,33623,0.7260792255401611
1753122339.5623274,33723,0.7513007521629333
1753122344.1671588,33823,0.7097803950309753
1753122348.788094,33923,0.7752523422241211
1753122353.4451513,34023,0.7249494194984436
1753122358.0576985,34123,0.7182099223136902
1753122362.691623,34223,0.7213760018348694
1753122367.327963,34323,0.7405753135681152
1753122370.2478592,34386,0.7690902352333069
1753122385.2464592,34486,0.5998812913894653
1753122389.8711689,34586,0.629629909992218
1753122394.4960082,34686,0.6303583979606628
1753122399.1244419,34786,0.6233891248703003
1753122403.7306108,34886,0.6009148955345154
1753122408.3684752,34986,0.6679673790931702
1753122412.9923208,35086,0.6919416189193726
1753122417.5798542,35186,0.7064893245697021
1753122422.281415,35286,0.6967359781265259
1753122426.9131794,35386,0.7551909685134888
1753122431.5042992,35486,0.764071524143219
1753122436.138836,35586,0.7433370351791382
1753122440.766836,35686,0.7779096364974976
1753122445.4139962,35786,0.7324022054672241
1753122449.986604,35886,0.7320130467414856
1753122452.8661785,35949,0.7243897318840027
1753122467.3558037,36049,0.6582712531089783
1753122471.976631,36149,0.619273841381073
1753122476.612773,36249,0.6325913071632385
1753122481.2459571,36349,0.6336736083030701
1753122485.866346,36449,0.7062603831291199
1753122490.511392,36549,0.6845329999923706
1753122495.205872,36649,0.6719592809677124
1753122499.8441665,36749,0.686740517616272
1753122504.4999669,36849,0.7069571018218994
1753122509.1276982,36949,0.7256650924682617
1753122513.7417452,37049,0.6993722915649414
1753122518.36001,37149,0.7234898209571838
1753122523.003059,37249,0.713335394859314
1753122527.6255782,37349,0.7526265978813171
1753122532.287619,37449,0.7042438387870789
1753122535.1718364,37512,0.7443721294403076
1753122550.198616,37612,0.6082061529159546
1753122554.867302,37712,0.6072849631309509
1753122559.5485892,37812,0.6871706247329712
1753122564.1957374,37912,0.6707872748374939
1753122568.880734,38012,0.6664732694625854
1753122573.5685983,38112,0.6640497446060181
1753122578.1632078,38212,0.6782085299491882
1753122582.7816427,38312,0.7038087844848633
1753122587.3681736,38412,0.6825258135795593
1753122592.0036845,38512,0.7295358777046204
1753122596.6261973,38612,0.7243513464927673
1753122601.2101824,38712,0.6964860558509827
1753122605.824029,38812,0.7083070874214172
1753122610.4215658,38912,0.7131469249725342
1753122615.0491931,39012,0.7160329818725586
1753122617.9339302,39075,0.7125295996665955
